"id_venda","id_cliente","id_produto","id_vendedor","data_venda","quantidade","valor","valor_total"
1484,92,19,12,"2024-11-14",7,2200.0,15400.0
1485,95,29,16,"2022-08-19",4,2500.0,10000.0
1486,72,23,16,"2022-11-11",3,3000.0,9000.0
1487,44,23,2,"2024-05-04",1,3000.0,3000.0
1488,50,1,14,"2024-08-23",7,1500.0,10500.0
1489,10,2,7,"2022-06-07",4,2500.0,10000.0
1490,12,38,20,"2023-03-18",5,1500.0,7500.0
1491,96,32,5,"2024-10-04",9,800.0,7200.0
1492,45,30,10,"2024-03-02",7,800.0,5600.0
1493,91,13,14,"2022-09-06",2,2500.0,5000.0
1494,58,27,18,"2024-03-19",5,5000.0,25000.0
1495,14,31,14,"2024-06-23",9,3000.0,27000.0
1496,50,39,12,"2023-01-13",7,3500.0,24500.0
1497,16,35,7,"2024-09-18",9,3500.0,31500.0
1498,45,43,1,"2022-03-17",3,3000.0,9000.0
1499,100,37,10,"2023-11-30",1,3500.0,3500.0
1500,12,20,2,"2022-08-31",7,500.0,3500.0
1501,66,33,12,"2024-03-05",9,3000.0,27000.0
1502,84,26,14,"2022-11-27",7,3000.0,21000.0
1503,75,16,12,"2022-02-28",8,2500.0,20000.0
1504,71,30,6,"2023-03-10",2,800.0,1600.0
1505,47,31,2,"2024-04-02",3,3000.0,9000.0
1506,5,35,7,"2023-05-24",4,3500.0,14000.0
1507,9,23,5,"2022-08-30",3,3000.0,9000.0
1508,69,20,3,"2023-10-16",9,500.0,4500.0
1509,92,7,17,"2024-01-11",4,3000.0,12000.0
1510,23,37,10,"2023-11-10",4,3500.0,14000.0
1511,99,7,7,"2024-10-26",6,3000.0,18000.0
1512,51,15,10,"2023-11-20",1,500.0,500.0
1513,80,50,19,"2023-08-21",6,1500.0,9000.0
1514,34,7,12,"2023-04-24",3,3000.0,9000.0
1515,55,27,3,"2022-09-20",3,5000.0,15000.0
1516,12,50,10,"2023-08-19",2,1500.0,3000.0
1517,67,22,1,"2024-11-15",5,1000.0,5000.0
1518,73,15,2,"2023-07-21",8,500.0,4000.0
1519,31,4,16,"2022-06-16",4,1500.0,6000.0
1520,70,18,10,"2022-02-25",7,1500.0,10500.0
1521,4,26,5,"2022-07-17",2,3000.0,6000.0
1522,96,14,3,"2024-05-28",6,500.0,3000.0
1523,44,16,2,"2023-04-11",8,2500.0,20000.0
1524,33,25,15,"2024-04-07",3,500.0,1500.0
1525,53,1,9,"2024-07-20",4,1500.0,6000.0
1526,80,26,2,"2023-11-25",9,3000.0,27000.0
1527,89,11,12,"2024-11-03",3,800.0,2400.0
1528,17,22,2,"2022-10-18",7,1000.0,7000.0
1529,75,47,14,"2022-04-14",7,1500.0,10500.0
1530,53,6,19,"2023-05-09",9,3000.0,27000.0
1531,69,22,2,"2022-03-07",5,1000.0,5000.0
1532,73,42,12,"2022-03-17",4,1500.0,6000.0
1533,25,17,7,"2022-04-25",5,1200.0,6000.0
1534,15,19,2,"2022-11-09",9,2200.0,19800.0
1535,39,46,3,"2023-02-14",8,2500.0,20000.0
1536,28,7,8,"2024-03-19",3,3000.0,9000.0
1537,22,14,14,"2022-08-19",2,500.0,1000.0
1538,32,43,18,"2024-03-27",4,3000.0,12000.0
1539,2,37,7,"2022-06-22",3,3500.0,10500.0
1540,9,25,16,"2022-09-17",6,500.0,3000.0
1541,78,19,5,"2023-03-03",4,2200.0,8800.0
1542,58,39,14,"2024-06-28",3,3500.0,10500.0
1543,58,9,9,"2022-10-15",7,2500.0,17500.0
1544,86,38,18,"2024-08-13",3,1500.0,4500.0
1545,13,36,9,"2023-12-13",1,1500.0,1500.0
1546,51,46,18,"2022-01-21",6,2500.0,15000.0
1547,20,12,2,"2022-05-07",2,1500.0,3000.0
1548,52,37,5,"2023-08-09",7,3500.0,24500.0
1549,32,30,19,"2024-07-31",7,800.0,5600.0
1550,5,4,6,"2023-05-26",3,1500.0,4500.0
1551,18,31,14,"2023-10-17",9,3000.0,27000.0
1552,41,38,3,"2023-12-14",4,1500.0,6000.0
1553,41,41,2,"2023-03-15",5,2000.0,10000.0
1554,10,36,6,"2023-09-21",3,1500.0,4500.0
1555,69,23,20,"2024-06-22",4,3000.0,12000.0
1556,91,29,18,"2024-07-12",4,2500.0,10000.0
1557,62,29,15,"2022-04-22",4,2500.0,10000.0
1558,67,9,1,"2022-09-01",2,2500.0,5000.0
1559,74,48,11,"2024-10-17",8,1500.0,12000.0
1560,56,7,8,"2022-04-24",5,3000.0,15000.0
1561,54,2,16,"2024-08-23",5,2500.0,12500.0
1562,86,17,1,"2022-11-25",6,1200.0,7200.0
1563,83,42,1,"2022-04-24",9,1500.0,13500.0
1564,31,32,20,"2023-10-31",6,800.0,4800.0
1565,96,22,4,"2022-08-27",9,1000.0,9000.0
1566,93,12,1,"2023-09-08",9,1500.0,13500.0
1567,82,19,5,"2023-10-13",6,2200.0,13200.0
1568,57,18,2,"2024-02-19",4,1500.0,6000.0
1569,1,30,8,"2022-05-15",7,800.0,5600.0
1570,6,49,1,"2023-07-31",1,3000.0,3000.0
1571,4,41,15,"2022-05-16",4,2000.0,8000.0
1572,54,33,3,"2023-02-21",4,3000.0,12000.0
1573,24,19,18,"2022-08-03",4,2200.0,8800.0
1574,35,13,13,"2024-12-15",2,2500.0,5000.0
1575,66,41,16,"2024-09-10",3,2000.0,6000.0
1576,84,38,12,"2022-07-20",9,1500.0,13500.0
1577,96,49,5,"2022-04-04",1,3000.0,3000.0
1578,93,6,12,"2024-06-06",2,3000.0,6000.0
1579,25,31,14,"2023-10-08",6,3000.0,18000.0
1580,45,34,5,"2024-05-19",5,3500.0,17500.0
1581,44,34,17,"2024-01-04",2,3500.0,7000.0
1582,67,48,15,"2022-10-17",6,1500.0,9000.0
1583,16,5,8,"2024-12-01",7,1500.0,10500.0
1584,53,38,11,"2022-02-25",2,1500.0,3000.0
1585,32,36,17,"2022-04-22",8,1500.0,12000.0
1586,71,24,7,"2023-07-24",4,5000.0,20000.0
1587,99,25,15,"2023-06-09",8,500.0,4000.0
1588,13,24,14,"2024-06-15",1,5000.0,5000.0
1589,95,10,7,"2023-04-22",4,3500.0,14000.0
1590,19,23,7,"2022-05-18",6,3000.0,18000.0
1591,22,29,17,"2022-01-06",6,2500.0,15000.0
1592,70,11,8,"2024-10-26",6,800.0,4800.0
1593,20,37,3,"2022-05-22",2,3500.0,7000.0
1594,51,1,13,"2023-09-10",1,1500.0,1500.0
1595,20,23,6,"2022-09-15",9,3000.0,27000.0
1596,99,45,2,"2024-06-26",8,2000.0,16000.0
1597,70,28,5,"2022-06-30",1,3000.0,3000.0
1598,52,39,11,"2023-06-15",7,3500.0,24500.0
1599,62,1,16,"2023-01-21",5,1500.0,7500.0
1600,87,10,13,"2024-01-18",8,3500.0,28000.0
1601,11,47,20,"2024-03-13",9,1500.0,13500.0
1602,100,29,6,"2022-12-12",7,2500.0,17500.0
1603,84,4,6,"2022-02-28",9,1500.0,13500.0
1604,24,45,9,"2023-11-24",1,2000.0,2000.0
1605,35,22,10,"2022-08-16",3,1000.0,3000.0
1606,23,6,9,"2023-11-18",9,3000.0,27000.0
1607,69,8,1,"2023-03-21",2,2200.0,4400.0
1608,78,40,5,"2022-01-28",8,1500.0,12000.0
1609,79,24,16,"2023-05-17",1,5000.0,5000.0
1610,69,8,3,"2024-05-05",3,2200.0,6600.0
1611,92,36,3,"2023-09-25",6,1500.0,9000.0
1612,71,27,15,"2023-02-21",6,5000.0,30000.0
1613,1,3,10,"2023-09-28",6,3500.0,21000.0
1614,9,21,8,"2022-03-30",6,5000.0,30000.0
1615,16,44,17,"2023-09-01",6,500.0,3000.0
1616,56,30,15,"2023-01-11",1,800.0,800.0
1617,95,3,5,"2022-01-26",6,3500.0,21000.0
1618,43,9,20,"2023-01-27",4,2500.0,10000.0
1619,42,41,16,"2024-09-02",3,2000.0,6000.0
1620,7,27,6,"2023-04-04",7,5000.0,35000.0
1621,13,33,7,"2024-09-22",2,3000.0,6000.0
1622,30,4,15,"2024-07-30",7,1500.0,10500.0
1623,64,49,11,"2022-04-27",4,3000.0,12000.0
1624,65,23,10,"2023-09-05",8,3000.0,24000.0
1625,5,46,3,"2023-01-13",2,2500.0,5000.0
1626,61,12,13,"2022-12-25",6,1500.0,9000.0
1627,15,37,11,"2024-05-12",2,3500.0,7000.0
1628,19,40,6,"2023-06-05",8,1500.0,12000.0
1629,29,45,16,"2023-08-27",6,2000.0,12000.0
1630,52,24,12,"2023-02-25",3,5000.0,15000.0
1631,3,12,13,"2024-01-10",3,1500.0,4500.0
1632,36,34,17,"2023-05-08",5,3500.0,17500.0
1633,78,45,14,"2024-10-28",5,2000.0,10000.0
1634,77,4,18,"2024-10-16",5,1500.0,7500.0
1635,18,25,20,"2024-01-14",6,500.0,3000.0
1636,48,43,3,"2023-10-19",5,3000.0,15000.0
1637,63,44,16,"2024-12-01",4,500.0,2000.0
1638,92,29,13,"2022-07-02",7,2500.0,17500.0
1639,54,44,9,"2024-01-17",4,500.0,2000.0
1640,82,42,10,"2024-03-19",9,1500.0,13500.0
1641,31,28,13,"2023-07-23",1,3000.0,3000.0
1642,19,37,18,"2022-09-08",1,3500.0,3500.0
1643,41,10,16,"2022-11-09",7,3500.0,24500.0
1644,10,14,19,"2023-07-24",1,500.0,500.0
1645,14,11,14,"2024-04-10",3,800.0,2400.0
1646,26,43,20,"2024-12-02",5,3000.0,15000.0
1647,65,43,2,"2022-12-07",2,3000.0,6000.0
1648,16,47,2,"2024-03-08",6,1500.0,9000.0
1649,63,18,10,"2022-12-22",6,1500.0,9000.0
1650,55,47,20,"2024-01-15",4,1500.0,6000.0
1651,69,38,19,"2023-03-06",2,1500.0,3000.0
1652,100,21,14,"2022-02-06",5,5000.0,25000.0
1653,63,22,19,"2023-07-03",7,1000.0,7000.0
1654,7,4,3,"2023-10-27",1,1500.0,1500.0
1655,99,12,20,"2022-03-10",1,1500.0,1500.0
1656,47,2,14,"2023-06-04",6,2500.0,15000.0
1657,49,21,18,"2023-09-11",7,5000.0,35000.0
1658,62,26,19,"2022-04-12",4,3000.0,12000.0
1659,67,23,9,"2024-08-19",2,3000.0,6000.0
1660,33,48,20,"2024-08-22",3,1500.0,4500.0
1661,70,13,7,"2023-11-02",6,2500.0,15000.0
1662,51,29,2,"2022-07-30",6,2500.0,15000.0
1663,64,32,2,"2023-10-09",8,800.0,6400.0
1664,59,13,16,"2023-05-23",4,2500.0,10000.0
1665,37,3,17,"2024-07-21",3,3500.0,10500.0
1666,60,44,19,"2023-07-28",5,500.0,2500.0
1667,18,12,7,"2024-05-07",1,1500.0,1500.0
1668,20,46,8,"2023-04-02",1,2500.0,2500.0
1669,74,28,10,"2022-07-23",8,3000.0,24000.0
1670,59,39,16,"2023-08-13",6,3500.0,21000.0
1671,41,12,3,"2022-10-06",6,1500.0,9000.0
1672,97,5,7,"2023-11-10",8,1500.0,12000.0
1673,81,16,11,"2022-03-15",7,2500.0,17500.0
1674,63,3,20,"2024-05-03",4,3500.0,14000.0
1675,31,2,17,"2023-09-12",6,2500.0,15000.0
1676,32,14,19,"2024-07-11",7,500.0,3500.0
1677,26,8,8,"2023-11-15",6,2200.0,13200.0
1678,88,22,2,"2022-02-09",9,1000.0,9000.0
1679,70,31,11,"2023-02-07",1,3000.0,3000.0
1680,74,39,3,"2022-11-13",5,3500.0,17500.0
1681,38,38,13,"2023-06-16",4,1500.0,6000.0
1682,53,28,9,"2024-10-13",6,3000.0,18000.0
1683,75,27,14,"2023-07-23",8,5000.0,40000.0
1684,38,10,4,"2023-06-27",3,3500.0,10500.0
1685,82,41,1,"2022-10-23",1,2000.0,2000.0
1686,47,26,7,"2022-07-12",8,3000.0,24000.0
1687,13,17,7,"2024-10-18",7,1200.0,8400.0
1688,69,15,17,"2022-12-25",1,500.0,500.0
1689,64,38,19,"2023-06-04",4,1500.0,6000.0
1690,88,28,8,"2022-08-07",9,3000.0,27000.0
1691,64,48,3,"2024-09-09",9,1500.0,13500.0
1692,94,9,12,"2023-07-17",3,2500.0,7500.0
1693,91,48,8,"2023-06-15",5,1500.0,7500.0
1694,90,19,3,"2022-06-23",1,2200.0,2200.0
1695,43,37,15,"2024-07-28",9,3500.0,31500.0
1696,53,29,18,"2022-06-30",3,2500.0,7500.0
1697,86,25,7,"2022-02-12",5,500.0,2500.0
1698,26,43,13,"2023-06-07",4,3000.0,12000.0
1699,60,26,9,"2023-02-05",9,3000.0,27000.0
1700,49,30,9,"2023-03-05",1,800.0,800.0
1701,4,14,19,"2024-08-02",3,500.0,1500.0
1702,40,31,15,"2022-05-30",9,3000.0,27000.0
1703,23,40,19,"2022-05-10",8,1500.0,12000.0
1704,97,31,13,"2022-12-25",7,3000.0,21000.0
1705,63,3,13,"2022-11-05",2,3500.0,7000.0
1706,86,23,13,"2024-04-26",6,3000.0,18000.0
1707,23,50,7,"2023-03-05",5,1500.0,7500.0
1708,92,49,8,"2023-09-24",9,3000.0,27000.0
1709,98,37,9,"2022-12-23",6,3500.0,21000.0
1710,36,44,18,"2022-07-09",9,500.0,4500.0
1711,90,49,13,"2022-02-16",2,3000.0,6000.0
1712,81,22,20,"2022-10-30",2,1000.0,2000.0
1713,52,30,3,"2024-07-15",9,800.0,7200.0
1714,14,26,2,"2022-11-05",6,3000.0,18000.0
1715,56,50,5,"2023-10-25",8,1500.0,12000.0
1716,42,8,19,"2022-01-27",1,2200.0,2200.0
1717,97,37,13,"2024-07-21",3,3500.0,10500.0
1718,49,17,10,"2023-03-17",3,1200.0,3600.0
1719,85,40,8,"2023-01-17",8,1500.0,12000.0
1720,75,47,3,"2022-02-07",2,1500.0,3000.0
1721,30,8,16,"2022-02-28",3,2200.0,6600.0
1722,70,34,19,"2023-02-20",1,3500.0,3500.0
1723,58,22,9,"2023-03-23",6,1000.0,6000.0
1724,62,40,10,"2023-01-02",4,1500.0,6000.0
1725,71,16,12,"2022-05-17",4,2500.0,10000.0
1726,64,10,16,"2024-11-14",3,3500.0,10500.0
1727,7,27,5,"2022-10-08",9,5000.0,45000.0
1728,17,23,12,"2023-11-04",5,3000.0,15000.0
1729,50,43,19,"2022-10-14",1,3000.0,3000.0
1730,68,7,19,"2022-04-04",5,3000.0,15000.0
1731,77,6,11,"2022-10-20",6,3000.0,18000.0
1732,50,38,6,"2024-11-30",8,1500.0,12000.0
1733,19,37,10,"2023-07-08",8,3500.0,28000.0
1734,15,42,6,"2022-12-25",7,1500.0,10500.0
1735,76,23,7,"2023-11-25",4,3000.0,12000.0
1736,93,23,8,"2022-02-09",4,3000.0,12000.0
1737,24,10,1,"2024-04-13",1,3500.0,3500.0
1738,55,27,12,"2024-10-28",5,5000.0,25000.0
1739,84,6,14,"2023-01-31",7,3000.0,21000.0
1740,6,46,10,"2022-07-11",4,2500.0,10000.0
1741,84,19,16,"2023-02-02",2,2200.0,4400.0
1742,36,26,8,"2024-07-14",3,3000.0,9000.0
1743,15,11,2,"2023-05-13",1,800.0,800.0
1744,46,18,8,"2023-02-05",5,1500.0,7500.0
1745,51,34,15,"2022-05-02",6,3500.0,21000.0
1746,70,40,8,"2024-09-14",8,1500.0,12000.0
1747,13,12,6,"2023-09-17",2,1500.0,3000.0
1748,31,50,12,"2022-05-09",1,1500.0,1500.0
1749,43,21,10,"2024-12-27",5,5000.0,25000.0
1750,65,20,16,"2023-01-10",2,500.0,1000.0
1751,70,43,17,"2024-08-22",2,3000.0,6000.0
1752,4,29,14,"2023-01-04",2,2500.0,5000.0
1753,92,50,1,"2024-03-27",5,1500.0,7500.0
1754,30,44,6,"2023-06-01",3,500.0,1500.0
1755,33,33,14,"2022-06-22",4,3000.0,12000.0
1756,2,46,1,"2023-08-01",9,2500.0,22500.0
1757,39,29,1,"2023-03-11",7,2500.0,17500.0
1758,48,20,12,"2024-09-08",6,500.0,3000.0
1759,54,24,2,"2024-01-07",1,5000.0,5000.0
1760,25,19,11,"2023-08-08",8,2200.0,17600.0
1761,9,22,3,"2023-06-20",3,1000.0,3000.0
1762,58,35,8,"2023-11-24",7,3500.0,24500.0
1763,100,48,17,"2024-08-20",6,1500.0,9000.0
1764,75,21,17,"2024-03-11",7,5000.0,35000.0
1765,95,23,2,"2022-01-06",1,3000.0,3000.0
1766,48,29,15,"2022-11-16",2,2500.0,5000.0
1767,80,43,7,"2023-06-12",8,3000.0,24000.0
1768,90,18,9,"2024-01-24",9,1500.0,13500.0
1769,24,18,16,"2023-12-15",4,1500.0,6000.0
1770,5,43,19,"2022-10-30",5,3000.0,15000.0
1771,35,32,7,"2024-09-06",7,800.0,5600.0
1772,84,8,18,"2024-09-03",2,2200.0,4400.0
1773,51,27,11,"2023-09-06",5,5000.0,25000.0
1774,21,11,13,"2024-03-09",4,800.0,3200.0
1775,5,49,17,"2022-10-13",2,3000.0,6000.0
1776,61,28,19,"2024-02-04",9,3000.0,27000.0
1777,4,50,8,"2022-11-23",6,1500.0,9000.0
1778,17,3,20,"2023-08-21",7,3500.0,24500.0
1779,85,2,2,"2023-10-28",8,2500.0,20000.0
1780,68,14,15,"2022-10-12",1,500.0,500.0
1781,29,18,1,"2024-08-21",4,1500.0,6000.0
1782,25,34,15,"2022-08-09",5,3500.0,17500.0
1783,1,20,16,"2023-12-16",6,500.0,3000.0
1784,45,5,18,"2024-01-08",7,1500.0,10500.0
1785,15,11,1,"2023-08-12",5,800.0,4000.0
1786,84,21,16,"2024-08-06",5,5000.0,25000.0
1787,2,38,7,"2023-08-23",2,1500.0,3000.0
1788,45,45,17,"2022-03-23",7,2000.0,14000.0
1789,5,13,20,"2023-07-31",7,2500.0,17500.0
1790,93,4,8,"2024-04-30",2,1500.0,3000.0
1791,93,49,7,"2023-03-03",5,3000.0,15000.0
1792,99,4,5,"2022-03-29",9,1500.0,13500.0
1793,70,10,10,"2023-04-23",9,3500.0,31500.0
1794,59,27,10,"2023-04-29",1,5000.0,5000.0
1795,27,16,7,"2023-03-19",4,2500.0,10000.0
1796,99,37,17,"2022-06-07",9,3500.0,31500.0
1797,36,5,12,"2022-07-28",3,1500.0,4500.0
1798,15,15,11,"2022-11-03",6,500.0,3000.0
1799,79,29,12,"2022-02-25",9,2500.0,22500.0
1800,7,38,2,"2023-01-11",5,1500.0,7500.0
1801,19,43,1,"2024-11-10",6,3000.0,18000.0
1802,31,34,1,"2022-06-13",2,3500.0,7000.0
1803,33,49,17,"2022-10-21",7,3000.0,21000.0
1804,3,18,3,"2024-05-04",7,1500.0,10500.0
1805,46,19,6,"2024-04-05",7,2200.0,15400.0
1806,92,44,18,"2024-05-15",9,500.0,4500.0
1807,3,27,3,"2024-07-22",4,5000.0,20000.0
1808,78,14,9,"2022-02-12",4,500.0,2000.0
1809,91,36,15,"2024-08-03",8,1500.0,12000.0
1810,96,8,17,"2022-06-07",2,2200.0,4400.0
1811,60,33,18,"2023-07-01",7,3000.0,21000.0
1812,97,5,11,"2023-09-14",6,1500.0,9000.0
1813,54,7,5,"2024-07-24",5,3000.0,15000.0
1814,97,4,3,"2023-09-21",4,1500.0,6000.0
1815,74,44,2,"2024-06-05",8,500.0,4000.0
1816,83,30,9,"2023-12-23",3,800.0,2400.0
1817,87,34,8,"2024-07-26",3,3500.0,10500.0
1818,76,36,17,"2024-05-30",4,1500.0,6000.0
1819,56,36,6,"2022-03-19",6,1500.0,9000.0
1820,10,42,1,"2022-01-27",2,1500.0,3000.0
1821,1,46,3,"2024-08-30",2,2500.0,5000.0
1822,81,35,16,"2023-03-21",6,3500.0,21000.0
1823,37,18,10,"2022-10-03",3,1500.0,4500.0
1824,33,29,12,"2023-05-08",2,2500.0,5000.0
1825,54,11,17,"2022-09-22",4,800.0,3200.0
1826,32,14,18,"2022-11-21",4,500.0,2000.0
1827,50,12,2,"2024-10-31",7,1500.0,10500.0
1828,3,27,13,"2022-05-10",6,5000.0,30000.0
1829,49,25,14,"2024-10-28",4,500.0,2000.0
1830,18,8,14,"2024-11-20",2,2200.0,4400.0
1831,76,3,15,"2022-08-12",7,3500.0,24500.0
1832,92,31,10,"2023-11-09",3,3000.0,9000.0
1833,70,1,16,"2024-10-01",5,1500.0,7500.0
1834,84,28,7,"2024-08-04",3,3000.0,9000.0
1835,83,46,17,"2023-05-26",3,2500.0,7500.0
1836,40,29,7,"2024-08-25",8,2500.0,20000.0
1837,54,32,18,"2022-05-26",2,800.0,1600.0
1838,94,7,12,"2024-06-17",5,3000.0,15000.0
1839,89,4,20,"2023-12-21",9,1500.0,13500.0
1840,75,28,9,"2024-12-05",8,3000.0,24000.0
1841,42,11,7,"2024-10-28",8,800.0,6400.0
1842,96,28,10,"2023-06-01",9,3000.0,27000.0
1843,46,35,15,"2024-12-23",7,3500.0,24500.0
1844,7,3,20,"2024-11-06",1,3500.0,3500.0
1845,76,15,5,"2024-08-25",7,500.0,3500.0
1846,17,28,17,"2024-11-29",4,3000.0,12000.0
1847,94,25,4,"2022-05-22",2,500.0,1000.0
1848,30,6,4,"2023-08-19",3,3000.0,9000.0
1849,78,34,11,"2023-03-23",3,3500.0,10500.0
1850,58,31,20,"2024-10-18",1,3000.0,3000.0
1851,31,29,2,"2024-08-31",1,2500.0,2500.0
1852,57,26,15,"2022-12-24",6,3000.0,18000.0
1853,92,13,13,"2023-09-06",5,2500.0,12500.0
1854,33,26,3,"2024-01-12",1,3000.0,3000.0
1855,62,20,16,"2023-04-26",9,500.0,4500.0
1856,52,43,19,"2022-07-16",7,3000.0,21000.0
1857,41,22,14,"2022-07-18",4,1000.0,4000.0
1858,12,21,4,"2023-06-09",5,5000.0,25000.0
1859,49,44,8,"2022-06-17",9,500.0,4500.0
1860,81,5,4,"2024-08-14",4,1500.0,6000.0
1861,59,42,7,"2022-09-27",1,1500.0,1500.0
1862,11,22,6,"2022-06-14",2,1000.0,2000.0
1863,15,12,5,"2023-08-31",2,1500.0,3000.0
1864,95,33,5,"2022-12-15",9,3000.0,27000.0
1865,68,16,10,"2023-11-15",2,2500.0,5000.0
1866,36,15,11,"2024-06-21",4,500.0,2000.0
1867,57,41,2,"2023-11-09",2,2000.0,4000.0
1868,73,44,5,"2024-06-28",9,500.0,4500.0
1869,86,47,17,"2024-02-09",8,1500.0,12000.0
1870,50,15,7,"2023-06-27",8,500.0,4000.0
1871,10,13,9,"2022-01-29",9,2500.0,22500.0
1872,55,10,14,"2022-01-15",1,3500.0,3500.0
1873,80,47,13,"2024-09-11",6,1500.0,9000.0
1874,75,6,6,"2023-02-07",8,3000.0,24000.0
1875,47,22,14,"2022-06-19",2,1000.0,2000.0
1876,54,36,4,"2023-08-08",1,1500.0,1500.0
1877,88,1,8,"2024-08-17",7,1500.0,10500.0
1878,50,17,13,"2024-04-21",1,1200.0,1200.0
1879,82,18,15,"2022-07-11",3,1500.0,4500.0
1880,52,26,17,"2023-05-22",2,3000.0,6000.0
1881,51,14,8,"2022-03-23",6,500.0,3000.0
1882,5,15,5,"2022-04-16",1,500.0,500.0
1883,64,18,5,"2024-01-03",9,1500.0,13500.0
1884,97,27,7,"2022-12-28",7,5000.0,35000.0
1885,10,40,19,"2023-09-01",9,1500.0,13500.0
1886,88,25,14,"2022-09-13",5,500.0,2500.0
1887,19,6,11,"2022-02-01",9,3000.0,27000.0
1888,94,15,4,"2023-01-21",7,500.0,3500.0
1889,22,42,19,"2024-02-12",8,1500.0,12000.0
1890,89,32,17,"2023-04-15",1,800.0,800.0
1891,80,5,13,"2024-11-07",5,1500.0,7500.0
1892,90,28,14,"2024-12-31",7,3000.0,21000.0
1893,27,49,2,"2023-03-19",4,3000.0,12000.0
1894,75,47,6,"2024-12-21",5,1500.0,7500.0
1895,99,34,1,"2022-12-15",8,3500.0,28000.0
1896,72,25,18,"2023-01-07",3,500.0,1500.0
1897,52,21,17,"2023-01-15",7,5000.0,35000.0
1898,64,35,19,"2024-07-22",7,3500.0,24500.0
1899,95,29,5,"2022-05-07",3,2500.0,7500.0
1900,50,10,17,"2022-01-18",4,3500.0,14000.0
1901,74,22,1,"2022-01-09",8,1000.0,8000.0
1902,54,4,15,"2024-05-27",8,1500.0,12000.0
1903,89,24,2,"2024-11-02",5,5000.0,25000.0
1904,91,3,7,"2024-07-28",5,3500.0,17500.0
1905,53,17,20,"2023-07-26",1,1200.0,1200.0
1906,30,2,5,"2023-06-30",3,2500.0,7500.0
1907,84,26,7,"2023-02-09",2,3000.0,6000.0
1908,23,27,11,"2022-10-29",8,5000.0,40000.0
1909,40,24,18,"2024-04-30",2,5000.0,10000.0
1910,3,14,18,"2023-08-21",5,500.0,2500.0
1911,55,31,12,"2024-07-19",4,3000.0,12000.0
1912,90,42,19,"2023-06-01",5,1500.0,7500.0
1913,40,8,12,"2022-02-04",6,2200.0,13200.0
1914,74,32,2,"2024-08-27",8,800.0,6400.0
1915,42,11,11,"2022-05-07",4,800.0,3200.0
1916,73,7,2,"2024-03-29",4,3000.0,12000.0
1917,16,34,16,"2024-09-22",4,3500.0,14000.0
1918,66,27,20,"2024-01-29",9,5000.0,45000.0
1919,9,47,18,"2023-11-16",4,1500.0,6000.0
1920,51,6,15,"2024-11-10",4,3000.0,12000.0
1921,30,15,3,"2022-10-29",1,500.0,500.0
1922,6,8,17,"2022-06-11",3,2200.0,6600.0
1923,80,23,15,"2022-11-06",2,3000.0,6000.0
1924,91,1,20,"2022-01-07",5,1500.0,7500.0
1925,9,33,4,"2024-02-28",6,3000.0,18000.0
1926,70,46,9,"2023-08-20",3,2500.0,7500.0
1927,97,6,16,"2022-06-08",6,3000.0,18000.0
1928,30,13,12,"2022-09-19",9,2500.0,22500.0
1929,12,45,16,"2024-10-27",3,2000.0,6000.0
1930,63,29,12,"2024-01-13",5,2500.0,12500.0
1931,52,4,2,"2022-04-21",5,1500.0,7500.0
1932,44,41,16,"2024-10-07",5,2000.0,10000.0
1933,25,33,10,"2024-02-04",5,3000.0,15000.0
1934,65,48,17,"2024-08-24",7,1500.0,10500.0
1935,34,39,5,"2023-10-03",3,3500.0,10500.0
1936,90,12,13,"2022-07-01",7,1500.0,10500.0
1937,24,10,8,"2022-12-31",7,3500.0,24500.0
1938,59,25,3,"2023-02-18",5,500.0,2500.0
1939,69,28,9,"2023-03-07",5,3000.0,15000.0
1940,84,23,9,"2024-10-30",1,3000.0,3000.0
1941,42,35,11,"2023-10-23",4,3500.0,14000.0
1942,16,31,18,"2022-12-15",8,3000.0,24000.0
1943,94,16,8,"2024-07-31",7,2500.0,17500.0
1944,25,36,4,"2022-10-14",4,1500.0,6000.0
1945,1,17,17,"2022-12-08",5,1200.0,6000.0
1946,89,1,9,"2022-04-18",6,1500.0,9000.0
1947,35,39,19,"2024-02-12",7,3500.0,24500.0
1948,55,35,11,"2024-08-13",4,3500.0,14000.0
1949,49,16,14,"2023-07-09",7,2500.0,17500.0
1950,98,47,16,"2022-11-08",4,1500.0,6000.0
1951,41,21,7,"2022-02-05",4,5000.0,20000.0
1952,75,16,3,"2022-03-19",2,2500.0,5000.0
1953,9,40,10,"2024-06-22",6,1500.0,9000.0
1954,64,37,1,"2023-01-31",6,3500.0,21000.0
1955,47,16,17,"2024-01-07",8,2500.0,20000.0
1956,56,30,10,"2024-07-21",7,800.0,5600.0
1957,17,29,12,"2024-05-01",8,2500.0,20000.0
1958,86,2,7,"2022-04-16",5,2500.0,12500.0
1959,30,9,2,"2022-07-10",5,2500.0,12500.0
1960,15,29,6,"2024-03-04",4,2500.0,10000.0
1961,69,39,13,"2024-02-05",9,3500.0,31500.0
1962,71,16,4,"2024-11-02",8,2500.0,20000.0
1963,33,16,17,"2022-02-23",9,2500.0,22500.0
1964,94,24,11,"2024-11-09",9,5000.0,45000.0
1965,64,33,3,"2023-08-30",4,3000.0,12000.0
1966,91,46,9,"2024-06-26",8,2500.0,20000.0
1967,47,19,2,"2024-04-29",3,2200.0,6600.0
